CEP,Logradouro,Bairro,Localidade,cod?,CODE
64218190,Rua General Taumaturgo,,São José,6656,22
64218200,Rua Anísio de Abreu,,São José,6656,22
64218210,Rua Dezenove de Outubro,,São José,6656,22
64218220,Rua Barão,,São José,6656,22
64218230,Rua Quinze de Novembro,,São José,6656,22
64218235,Travessa Quinze de Novembro,,São José,6656,22
64218240,Travessa Municipal,,São José,6656,22
64218260,Rua Areolino de Abreu,,São José,6656,22
64218270,Rua Municipal,,São José,6656,22
64218280,Rua Estudante José Adalberto,,São José,6656,22
64218290,Rua Doutor João Emílio Falcão Costa,,São José,6656,22
64218295,Rua Sete de Setembro,,São José,6656,22
64218300,Rua Regeneração,,São José,6656,22
64218305,Rua Alto Longá,,São José,6656,22
64218310,Rua Padre Castelo Branco,,São José,6656,22
64218315,Rua Coronel Lucas,,São José,6656,22
64218320,Travessa Dezenove de Outubro,,São José,6656,22
64218330,Avenida Álvaro Mendes,,São José,6656,22
64218340,Praça Antônio do Monte,,São José,6656,22
64218360,Rua Alarico José da Cunha,,São José,6656,22
64218365,Rua Capitão Claro,,São José,6656,22
64218370,Rua da Independência,,Nova Parnaíba,6656,22
64218375,Avenida Álvaro Mendes,,Nova Parnaíba,6656,22
64218390,Vila Fausto Bastos,,Nova Parnaíba,6656,22
64218405,Vila dos Soldados,,Nova Parnaíba,6656,22
64218410,Rua Doutor João Cândido,,Nova Parnaíba,6656,22
64218415,Travessa Josias de Morais Correia,,Nova Parnaíba,6656,22
64218420,Travessa Doutor João Cândido,,Nova Parnaíba,6656,22
64218425,Travessa Desembargador Sales,,Nova Parnaíba,6656,22
64218430,Travessa Dona Maria do Socorro,,Nova Parnaíba,6656,22
64218435,Travessa Senador Furtado,,Nova Parnaíba,6656,22
64218440,Rua Josias de Morais Correia,,Nova Parnaíba,6656,22
64218445,Avenida das Normalistas,,Nova Parnaíba,6656,22
64218450,Rua Desembargador Sales,,Nova Parnaíba,6656,22
64218455,Travessa Teresina,,Nova Parnaíba,6656,22
64218470,Avenida Marquês de Paranaguá,,Nova Parnaíba,6656,22
64218490,Rua Desembargador Freitas,,Nova Parnaíba,6656,22
64218600,Rua Alberto Correia,,Nova Parnaíba,6656,22
64218610,Avenida Capitão Claro,,Nova Parnaíba,6656,22
64218640,Rua Coronel Joaquim Antônio,,Nova Parnaíba,6656,22
64218660,Avenida Senador Furtado,,Nova Parnaíba,6656,22
64218680,Rua Teresina,,Nova Parnaíba,6656,22
64218700,Rua Doutor Vieira da Cunha,,Nova Parnaíba,6656,22
64218740,Rua Floriano,,Nova Parnaíba,6656,22
64218760,Rua Coronel Lucas,,Nova Parnaíba,6656,22
64218780,Rua Oeiras,,Nova Parnaíba,6656,22
64218800,Rua Jaicós,,Nova Parnaíba,6656,22
64218810,Rua Oeiras,,Bebedouro,6656,22
64218820,Rua São Pedro,,Bebedouro,6656,22
64218823,Rua Josias de Morais Correia,,Bebedouro,6656,22
64218825,Avenida das Normalistas,,Bebedouro,6656,22
64218828,Rua David Caldas,,Bebedouro,6656,22
64218830,Rua Jaicós,,Bebedouro,6656,22
64218835,Rua Castelo,,Bebedouro,6656,22
64218840,Rua Paraná,,Bebedouro,6656,22
64218845,Rua Valença,,Bebedouro,6656,22
64218850,Rua Campo Maior,,Bebedouro,6656,22
64218855,Rua Picos,,Bebedouro,6656,22
64218860,Rua João do Cicero,,Bebedouro,6656,22
64218865,Travessa São Pedro,,Bebedouro,6656,22
64218870,Rua da Baixinha,,Bebedouro,6656,22
64218875,Avenida Batista Silva,,Bebedouro,6656,22
64218900,"Rua Doutor João Emílio Falcão Costa, s/n",,São José,6656,22
64218901,Avenida Álvaro Mendes 1135,,Nova Parnaíba,6656,22
64218902,Avenida Álvaro Mendes 1149,,Nova Parnaíba,6656,22
64218903,"Rua Sete de Setembro, s/n",,São José,6656,22
64218904,Avenida Princesa Isabel 1372,,Nova Parnaíba,6656,22
64218905,Avenida Princesa Isabel 150,,Nova Parnaíba,6656,22
64218907,Rua Teresina 796,,Nova Parnaíba,6656,22
64218908,Rua Doutor João Goulart 1275,,São José,6656,22
64220000,,,,5223,22
64220970,Avenida Senador Joaquim Pires 675,,Centro,5223,22
64220971,"Avenida Senador Joaquim Pires, s/n",,Centro,5223,22
64222000,,,,2207,22
64222970,"Avenida Souzinha, s/n",,Centro,2207,22
64224000,,,,4104,22
64225000,,,,1338,22
64225970,"Praça Vereador Arimatéia Carvalho, s/n",,Centro,1338,22
64228000,,,,2291,22
64228970,"Rua Felipe Alves, s/n",,Centro,2291,22
64230000,,,,1532,22
64230970,Avenida Luis Gualberto de Sousa 323,,Centro,1532,22
64233000,,,,2107,22
64233970,"Avenida do Francisco Portela dos Santos, s/n",,Centro,2107,22
64235000,,,,2447,22
64235970,Avenida Joaquim Vieira Brito 227,,Centro,2447,22
64238000,,,,2450,22
64238970,"Rua Felismina Rodrigues de Brito, s/n",,Centro,2450,22
64240000,,,,7059,22
64240970,Avenida Landri Sales 494,,Centro,7059,22
64243000,,,,8643,22
64243970,"Avenida São João Batista, s/n",,Centro,8643,22
64245000,,,,8801,22
64245970,"Avenida Manoel do Divino, s/n",,Centro,8801,22
64250000,,,,3023,22
64250970,"Rua Manuel FerreiraViana, s/n",,Centro,3023,22
64253000,,,,5653,22
64253970,"Rua Projetada, s/n",,Centro,5653,22
64255000,,,,6847,22
64255970,Travessa João Mendes 442,,Centro,6847,22
64255971,Travessa João Mendes 345,,Centro,6847,22
64255972,Travessa João Mendes 345,,Centro,6847,22
64255973,Travessa João Mendes 345,,Centro,6847,22
64258000,,,,4968,22
64258970,"Rua Manoel Nogueira Lima, s/n",,Centro,4968,22
64260000,,,,7110,22
64260970,Rua Severiano Medeiros 323,,Centro,7110,22
64265000,,,,1447,22
64265970,Rua Canuto José de Sousa 340,,Centro,1447,22
64270000,,,,2035,22
64270970,Avenida Santos Dumont 240,,Centro,2035,22
64275000,,,,4733,22
64275970,"Rua Joaquim Terto, s/n",,Centro,4733,22
64278000,,,,2449,22
64278970,Avenida Getúlio Vargas 69,,Centro,2449,22
64280000,,,,1860,22
64280970,Avenida José Paulino 353,,Centro,1860,22
64283000,,,,1395,22
64283970,"Praça Agostinho Barbosa, s/n",,Centro,1395,22
64285000,,,,9371,22
64285971,"Rua Joaquim da Mata, s/n",,Centro,9371,22
64288000,,,,6067,22
64288970,Avenida Agostinho Barbosa 271,,Centro,6067,22
64290000,,,,297,22
64290970,Avenida Francisco Raulino 1955,,Centro,297,22
64295000,,,,6742,22
64295970,"Avenida Principal, s/n",,Centro,6742,22
64300000,,,,10055,22
64300970,Rua Epaminondas Nogueira 433,,Centro,10055,22
64308000,,,,4992,22
64308970,"Avenida do Mundim Ferreira, s/n",,Centro,4992,22
64310000,,,,677,22
64310970,"Avenida dos Jesuítas, s/n",,Centro,677,22
64315000,,,,8061,22
64315970,"Avenida do Antonio Tomé, s/n",,Centro,8061,22
64320000,,,,6978,22
64320970,Travessa do Mercado 120,,Centro,6978,22
64325000,,,,3109,22
64325970,Praça Santa Teresinha 86 Térreo Térreo,,Matias,3109,22
64330000,,,,8954,22
64330970,"Rua Miguel Furtado, s/n",,Centro,8954,22
64333000,,,,728,22
64333970,"Rua Nilo Campelo de Matos, s/n",,Centro,728,22
64335000,,,,2472,22
64335970,"Praça João Ferreira, s/n",,Centro,2472,22
64340000,,,,2228,22
64340970,Avenida Antonino Freire 233,,Centro,2228,22
64343000,,,,4847,22
64343970,"Rua São Francisco, s/n",,Centro,4847,22
64345000,,,,1533,22
64345970,Rua Antonio Soares 59,,Centro,1533,22
64350000,,,,8652,22
64350970,Rua Joaquim Lopes 252,,Centro,8652,22
64360000,,,,278,22
64360970,Praça Antonio Vitório de Sousa 407,,Centro,278,22
64365000,,,,6296,22
64365970,"Rua Capitão José Manoel da Cruz, s/n",,Centro,6296,22
64370000,,,,7382,22
64370970,Praça Dom Severino 551,,Centro,7382,22
64375000,,,,8545,22
64375970,Rua Vinte de Novembro 567,,Centro,8545,22
64375971,"Rua Vinte de Novembro, s/n",,Centro,8545,22
64378000,,,,8933,22
64378970,"Avenida Júlio Teixeira, s/n",,Centro,8933,22
64380000,,,,1141,22
64380970,"Rua Quintino Bocaiúva, s/n",,Centro,1141,22
64388000,,,,4987,22
64388970,Avenida José Soares da Silva 510,,Centro,4987,22
64390000,,,,2931,22
64390970,Avenida Padre Joaquim Nonato 1264,,Centro,2931,22
64390990,BR - 316 - Km 18,,,2931,22
64395000,,,,6675,22
64395970,"Rua Francisco Melo, s/n",,Centro,6675,22
64400000,,,,346,22
64400970,Avenida Desembargador Amaral 50,,Centro,346,22
64410000,,,,422,22
64410970,"Avenida João Siqueira Paes, s/n",,Centro,422,22
64410990,"BR-343, s/n",,,422,22
64415000,,,,6009,22
64415970,Rodovia PI 130 Km 26,,Centro,6009,22
64415990,Estrada Povoado Lagoa Nova,,,6009,22
64420000,,,,6518,22
64420970,"Rua dos Três Poderes, s/n",,Centro,6518,22
64430000,,,,9006,22
64430970,Avenida Presidente Getúlio Vargas 510,,Centro,9006,22
64435000,,,,8612,22
64435970,"Rua Adonias Coelho, s/n",,Centro,8612,22
64438000,,,,8429,22
64438970,"Rua Luís Gomes, s/n",,Centro,8429,22
64440000,,,,74,22
64440970,Avenida Deputado Francisco José de Carvalho 168,,Centro,74,22
64445000,,,,5642,22
64445970,"Rua Demerval Lobão, s/n",,Centro,5642,22
64450000,,,,5760,22
64450970,Praça Doutor Noronha Almeida 69,,Centro,5760,22
64453000,,,,2879,22
64453970,"Avenida São Raimundo, s/n",,Centro,2879,22
64455000,,,,1027,22
64455970,Avenida Coronel Benedito da Luz 625,,Centro,1027,22
64460000,,,,87,22
64460970,Rua Adalberto Santana 379,,Centro,87,22
64465000,,,,5034,22
64465970,"Avenida Nenem Napoleão, s/n",,Centro,5034,22
64468000,,,,6340,22
64468970,Avenida Nossa Senhora das Dores 270,,Centro,6340,22
64470000,,,,3911,22
64470970,Rua Eufrozino Moura 225,,Centro,3911,22
64475000,,,,3506,22
64475970,Rua Dois de Abril 540,,Centro,3506,22
64480000,,,,684,22
64480970,"Avenida Cândido Muniz, s/n",,Centro,684,22
64490000,,,,7582,22
64490970,Rua Rosa do Rego 384,,Centro,7582,22
64495000,,,,4710,22
64495970,Avenida Jaime Soares 520,,Centro,4710,22
64500000,,,,6318,22
64500970,Praça da Vitória 15,,Centro,6318,22
64510000,,,,8658,22
64510970,Rua São João Batista 140,,Centro,8658,22
64512000,,,,9562,22
64512970,"Rua Sete de Setembro, s/n",,Centro,9562,22
64514000,,,,2202,22
64514971,"Avenida Carmo Neto, s/n",,Centro,2202,22
64516000,,,,2498,22
64516970,"Avenida do Sobrado, s/n",,Centro,2498,22
64518000,,,,8289,22
64518970,"Rua Veríssimo Antônio da Silva, s/n",,Centro,8289,22
64520000,,,,3504,22
64520970,"Rua Cícero Martins, s/n",,Centro,3504,22
64525000,,,,10113,22
64525970,"Avenida Luís Honório, s/n",,Centro,10113,22
64528000,,,,921,22
64528970,Avenida Francisco Guedes de Sousa 263,,Centro,921,22
64530000,,,,6283,22
64530970,"Rua Severino Antão, s/n",,Centro,6283,22
64535000,,,,4225,22
64535970,Rua Duque de Caxias 526,,Centro,4225,22
64540000,,,,4214,22
64540970,Rua Monsenhor Lopes 185,,Centro,4214,22
64545000,,,,8057,22
64545970,Praça Clementino Martins 162,,Centro,8057,22
64548000,,,,10367,22
64548970,"Praça da Liberdade, s/n",,Centro,10367,22
64550000,,,,8576,22
64550970,"Avenida José Rodrigues, s/n",,Centro,8576,22
64555000,,,,8822,22
64555970,"Travessa Benedito Mendes, s/n",,Centro,8822,22
64558000,,,,8944,22
64558970,Rua Joaquim Dias de Oliveira 801,,Centro,8944,22
64560000,,,,8453,22
64560970,Avenida Getúlio Vargas 223,,Centro,8453,22
64563000,,,,3442,22
64563970,"Rua J. Martins de Carvalho, s/n",,Centro,3442,22
64565000,,,,4352,22
64565970,Rua Gilberto Neiva 32,,Centro,4352,22
64568000,,,,10155,22
64568970,"Praça Doutor Raimundo Maia, s/n",,Centro,10155,22
64570000,,,,4284,22
64570970,"Rua São Francisco, s/n",,Centro,4284,22
64573000,,,,5526,22
64573970,"Avenida Pedro Martins, s/n",,Centro,5526,22
64575000,,,,4656,22
64575970,Rua Benedito da Cruz Alencar 11,,Centro,4656,22
64578000,,,,1848,22
64578970,Avenida Manoel Alves de Sousa 653,,Centro,1848,22
64580000,,,,6723,22
64580970,"Rua Luiz Lelis de Carvalho, s/n",,Centro,6723,22
64585000,,,,9391,22
64585970,"Rua João Raimundo de Oliveira, s/n",,Centro,9391,22
64590000,,,,2127,22
64590970,"Avenida Capitão Zuca Santos, s/n",,Centro,2127,22
64595000,,,,2880,22
64595970,"Avenida Boa Esperança, s/n",,Centro,2880,22
64600002,Avenida Getúlio Vargas,,Centro,6952,22
64600006,Praça Raimundo Leandro,,Centro,6952,22
64600008,Rua São José,,Centro,6952,22
64600010,Praça Matias Olímpio,,Centro,6952,22
64600012,Rua São Francisco,,Centro,6952,22
64600014,Avenida Beira Rio,,Centro,6952,22
64600016,Rua Veneza,,Centro,6952,22
64600018,Rua Padre Madeira,,Centro,6952,22
64600020,Travessa Josino Araújo,,Centro,6952,22
64600022,Rua Abílio Coelho,,Centro,6952,22
64600024,Travessa Benedito Reinaldo,,Centro,6952,22
64600026,Rua Francisco Prota,,Centro,6952,22
64600028,Rua Coronel Antonio Rodrigues,- lado par,Centro,6952,22
64600030,Rua São Conrado,,Centro,6952,22
64600032,Rua São Cristóvão,,Centro,6952,22
64600034,Rua Nova Descoberta,,Centro,6952,22
64600036,Rua Alto do Morro,,Centro,6952,22
64600038,Rua Santiago,,Centro,6952,22
64600040,Travessa São Vicente,- lado par,Centro,6952,22
64600042,Rua Santa Isabel I,,Centro,6952,22
64600044,Rua Santa Isabel II,,Centro,6952,22
64600046,Rua Frei Ibiapina,,Centro,6952,22
64600048,Rua Três de Maio,,Centro,6952,22
64600050,Rua São Pedro,,Centro,6952,22
64600052,Rua Coronel Raimundo Macedo,,Centro,6952,22
64600054,Rua Coelho Rodrigues,,Centro,6952,22
64600056,Rua do Cruzeiro,,Centro,6952,22
64600058,Rua São Vicente,- lado par,Centro,6952,22
64600060,Travessa Frei Ibiapina,,Centro,6952,22
64600062,Travessa José de Sousa Moura,,Centro,6952,22
64600064,Travessa Quinze de Novembro,,Centro,6952,22
64600066,Travessa Zuza Nunes,,Centro,6952,22
64600068,Praça São Pedro,,Centro,6952,22
64600070,Travessa Joaquim da Luz,,Centro,6952,22
64600072,Rua Joaquim Leitão,,Centro,6952,22
64600074,Travessa Joaquim Paraíba de Oliveira,,Centro,6952,22
64600076,Rua Francisco da Costa Araújo,,Centro,6952,22
64600078,Rua Firmino Rodrigues,,Centro,6952,22
64600080,Travessa Joaquim Santos,,Centro,6952,22
64600082,Praça Félix Pachêco,,Centro,6952,22
64600084,Travessa Lourenço Pereira,,Centro,6952,22
64600086,Rua Raimundo Duarte,,Centro,6952,22
64600088,Praça Justino Luz,,Centro,6952,22
64600090,Travessa Urbano Eulálio,,Centro,6952,22
64600092,Rua Santa Teresinha,,Centro,6952,22
64600094,Rua Coronel Luiz dos Santos,,Centro,6952,22
64600096,Praça Josino Ferreira,,Centro,6952,22
64600098,Rua Coronel Francisco Santos,,Centro,6952,22
64600100,Rua Padre Cícero Santos,,Centro,6952,22
64600102,Praça João de Deus Filho,,Centro,6952,22
64600104,Rua Monsenhor Hipólito,,Centro,6952,22
64600106,Rua Marcos Parente,,Centro,6952,22
64600108,Rua São Sebastião,,Centro,6952,22
64600110,Rua Carlos Marcílio,- lado par,Centro,6952,22
64600120,Rua Coronel Antonio Rodrigues,- lado ímpar,Fátima,6952,22
64600122,Rua Olavo Bilac,,Fátima,6952,22
64600124,Rua Osvaldo Cruz,,Fátima,6952,22
64600126,Rua João XXIII,,Fátima,6952,22
64600128,Rua João Nunes,,Fátima,6952,22
64600130,Rua Sete de Setembro,- lado ímpar,Fátima,6952,22
64600132,Rua Francisco Pereira,,Fátima,6952,22
64600134,Rua Santa Rita,- lado ímpar,Fátima,6952,22
64600136,Travessa Benedito Portela,,Fátima,6952,22
64600138,Avenida Nossa Senhora de Fátima,- lado par,Fátima,6952,22
64600140,Rua Pedro Evangelista,- lado ímpar,Canto da Varzea,6952,22
64600142,Rua Leôncio Barbosa da Silva,- lado ímpar,Canto da Varzea,6952,22
64600144,Rua Santa Rita,,Canto da Varzea,6952,22
64600146,Avenida Nossa Senhora de Fátima,- lado par,Canto da Varzea,6952,22
64600148,Avenida Nossa Senhora de Fátima,- lado ímpar,Canto da Varzea,6952,22
64600150,Rua Celso Eulálio,,Canto da Varzea,6952,22
64600152,Rua Monsenhor Hipólito,,Canto da Varzea,6952,22
64600154,Rua Marcos Parente,,Canto da Varzea,6952,22
64600156,Rua São Sebastião,,Canto da Varzea,6952,22
64600158,Rua Carlos Marcílio,,Canto da Varzea,6952,22
64600160,Rua Zuza Lino,,Canto da Varzea,6952,22
64600162,Avenida Beira Rio,,Canto da Varzea,6952,22
64600164,Rua Joana Alves da Costa,,Canto da Varzea,6952,22
64600166,Rua Inês Santos,,Canto da Varzea,6952,22
64600168,Avenida Urbano Eulálio Filho,,Canto da Varzea,6952,22
64600220,Avenida Severo Eulálio,,Canto da Varzea,6952,22
64600222,Rua Santa Filomena,,Canto da Varzea,6952,22
64600224,Rua Emir Maia Martins,,Canto da Varzea,6952,22
64600226,Rua Rocha Furtado,,Canto da Varzea,6952,22
64600228,Rua Moacir Luz,,Canto da Varzea,6952,22
64600180,Rua Hilda Policarpo,,Canto da Varzea,6952,22
64600182,Rua Benedito Portela,,Canto da Varzea,6952,22
64600184,Rua João Nunes,- lado ímpar,Canto da Varzea,6952,22
64600310,Rua João Nunes,- lado par,Malva,6952,22
64600312,Rua João XXIII,,Malva,6952,22
64600314,Rua Osvaldo Cruz,,Malva,6952,22
64600316,Rua Olavo Bilac,,Malva,6952,22
64600318,Rua Coronel Antonio Rodrigues,- lado ímpar,Malva,6952,22
64600320,Avenida Nossa Senhora de Fátima,- lado ímpar,Malva,6952,22
64600322,Rua Monsenhor Hipólito,,Malva,6952,22
64600324,Rua Marcos Parente,,Malva,6952,22
64600326,Rua São Sebastião,,Malva,6952,22
64600328,Rua Carlos Marcílio,,Malva,6952,22
64600330,Rua Zuza Lino,,Malva,6952,22
64600332,Avenida Beira Rio,,Malva,6952,22
64600340,Rua Coronel Antonio Rodrigues,- lado par,São Sebastião,6952,22
64600342,Rua Raimundo Barros de Araújo,,São Sebastião,6952,22
64600344,Rua José de Barros Araújo,,São Sebastião,6952,22
64600346,Rua Francisco Prota,,São Sebastião,6952,22
64600348,Rua São Raimundo,,São Sebastião,6952,22
64600350,Rua Abílio Coelho,,São Sebastião,6952,22
64600352,Rua Padre Madeira,,São Sebastião,6952,22
64600354,Rua São Francisco,,São Sebastião,6952,22
64600356,Rua Veneza,,São Sebastião,6952,22
64600358,Rua Carlos Marcílio,- lado ímpar,São Sebastião,6952,22
64600360,Rua Zuza Lino,,São Sebastião,6952,22
64600362,Rua Nossa Senhora dos Milagres,,São Sebastião,6952,22
64600364,Avenida Beira Rio,,São Sebastião,6952,22
64600370,Conjunto Cidade de Deus,,Passagem das Pedras,6952,22
64600373,Rua João Paulo II,,Passagem das Pedras,6952,22
64600376,Rua Projetada 09,,Passagem das Pedras,6952,22
64600379,Rua Joaquim Timóteo,,Passagem das Pedras,6952,22
64600382,Praça Alberto Leopoldo,,Passagem das Pedras,6952,22
64600385,Rua Ernestina Sousa Vieira,,Passagem das Pedras,6952,22
64600388,Rua Ernestino Bezerra Neto,,Passagem das Pedras,6952,22
64600391,Rua Emília Ernestina Bezerra,,Passagem das Pedras,6952,22
64600394,Rua Elpídio Pereira Bezerra,,Passagem das Pedras,6952,22
64600397,Rua Ana Maria Bezerra,,Passagem das Pedras,6952,22
64600400,Rua Expedito Cortez,,Passagem das Pedras,6952,22
64600403,Rua Joaquim Viana,,Passagem das Pedras,6952,22
64600405,Rua José Antonio Piau,,Passagem das Pedras,6952,22
64600406,Rua Antonia Viana,,Passagem das Pedras,6952,22
64600409,Rua Salustiano Roberto de Sousa,,Passagem das Pedras,6952,22
64600412,Rua da Divisão,- lado ímpar,Passagem das Pedras,6952,22
64600415,Rua Francisco Rodrigues Leônidas,,Passagem das Pedras,6952,22
64600418,Rua Elísio Gonçalves de Moura,(Lot. Alberto Leopoldo 2),Passagem das Pedras,6952,22
64600421,Rua José Pereira Bezerra,,Passagem das Pedras,6952,22
64600424,Travessa Francelina Maria Pereira Bezerra,,Passagem das Pedras,6952,22
64600427,Rua José Viana,,Passagem das Pedras,6952,22
64600430,Rua Eliseu Pereira Bezerra,,Passagem das Pedras,6952,22
64600433,Rua Antonio Viana,,Passagem das Pedras,6952,22
64600436,Rua São José,,Passagem das Pedras,6952,22
64600439,Travessa Joaquim Viana,,Passagem das Pedras,6952,22
64600442,Rua Zeca Timóteo,,Passagem das Pedras,6952,22
64600445,Rua José Costa,,Passagem das Pedras,6952,22
64600448,Travessa Joaquim Timóteo,,Passagem das Pedras,6952,22
64600451,Rua São Luis,,Passagem das Pedras,6952,22
64600454,Rua Antonio Costa,,Passagem das Pedras,6952,22
64600457,Travessa Pascoal,,Passagem das Pedras,6952,22
64600520,Rua da Divisão,- lado par,Boa Vista,6952,22
64600523,Avenida Isabel Carvalho,,Boa Vista,6952,22
64600526,Rua Projetada 270,,Boa Vista,6952,22
64600529,Travessa Montreal,,Boa Vista,6952,22
64600532,Rua Projetada 273,,Boa Vista,6952,22
64600535,Rua Projetada 271,,Boa Vista,6952,22
64600538,Rua Castro Alves,,Boa Vista,6952,22
64600541,Rua Maria das Graças Costa,,Boa Vista,6952,22
64600544,Rua Belo Horizonte,,Boa Vista,6952,22
64600547,Rua Joaquim Holanda,,Boa Vista,6952,22
64600550,Rua São Raimundo,,Boa Vista,6952,22
64600553,Rua Sebastião Francisco Nascimento,,Boa Vista,6952,22
64600556,Rua Santa Edwiges,,Boa Vista,6952,22
64600559,Rua Bárbara Leopoldo,,Boa Vista,6952,22
64600562,Rua Projetada 266,,Boa Vista,6952,22
64600565,Rua Projetada 267,,Boa Vista,6952,22
64600568,Rua Projetada 269,,Boa Vista,6952,22
64600571,Rua José Pereira Bezerra,,Boa Vista,6952,22
64600574,Rua Antonio Viana,,Boa Vista,6952,22
64600577,Rua Eustáquio Lelis,,Boa Vista,6952,22
64600580,Rua Airton Senna,,Boa Vista,6952,22
64600583,Rua Zeca Timóteo,,Boa Vista,6952,22
64600586,Rua José Costa,,Boa Vista,6952,22
64600589,Rua Geraldo Lelis,,Boa Vista,6952,22
64600592,Rua São Luis,,Boa Vista,6952,22
64600595,Rua João Martinho Leal,,Boa Vista,6952,22
64600598,Rua Antonio Costa,,Boa Vista,6952,22
64600601,Rua Quatro de Julho,,Boa Vista,6952,22
64600604,Rua Projetada 272,,Boa Vista,6952,22
64600607,Travessa Pascoal,,Boa Vista,6952,22
64600610,Travessa Horácio Antonio de Oliveira,,Boa Vista,6952,22
64600613,Travessa Dona Mundica,,Boa Vista,6952,22
64600616,Rua Prajetada 05,,Boa Vista,6952,22
64600619,Rua Jesus de Moura Fé,,Boa Vista,6952,22
64600970,Praça Josino Ferreira 319,,Centro,6952,22
64600972,Praça Josino Ferreira 319,,Centro,6952,22
64601000,Rua Sete de Setembro,- lado par,Paroquial,6952,22
64601002,Rua da Romana,,Paroquial,6952,22
64601004,Rua Piauí,,Paroquial,6952,22
64601006,Rua da Caixa D'água,,Paroquial,6952,22
64601008,Rua Paraíba,,Paroquial,6952,22
64601010,Rua Bahia I,,Paroquial,6952,22
64601012,Rua Bahia II,,Paroquial,6952,22
64601014,Rua Bahia III,,Paroquial,6952,22
64601016,Rua da Cruz,,Paroquial,6952,22
64601018,Rua Bahia IV,,Paroquial,6952,22
64601026,Rua Osvaldo Cruz,,Paroquial,6952,22
64601030,Rua Parnaíba,,Paroquial,6952,22
64601032,Rua Sobradinho I,- lado par,Paroquial,6952,22
64601040,Rua Sobradinho I,- lado ímpar,Bela Vista,6952,22
64601045,Rua José Avelino Bezerra,,Bela Vista,6952,22
64601050,Rua Benedito Portela,,Bela Vista,6952,22
64601055,Rua Hilda Policarpo,,Bela Vista,6952,22
64601060,Rua Moacir Luz,,Bela Vista,6952,22
64601065,Rua Rocha Furtado,,Bela Vista,6952,22
64601070,Rua José Gomes Leal,,Bela Vista,6952,22
64601075,Rua Emir Maia Martins,,Bela Vista,6952,22
64601080,Rua Projetada 271,,Bela Vista,6952,22
64601085,Rua Projetada 270,,Bela Vista,6952,22
64601090,Rua Santa Filomena,,Bela Vista,6952,22
64601095,Rua Leôncio Barbosa da Silva,- lado par,Bela Vista,6952,22
64601100,Rua Pedro Evangelista,- lado par,Bela Vista,6952,22
64601105,Rua Guarani I,,Bela Vista,6952,22
64601110,Rua Guarani II,,Bela Vista,6952,22
64601115,Rua Projetada 304,,Bela Vista,6952,22
64601120,Rua Sobradinho II,,Bela Vista,6952,22
64601125,Rua Seis,,Bela Vista,6952,22
64601130,Rua Projetada 140,,Bela Vista,6952,22
64601135,Rua Cinco,,Bela Vista,6952,22
64601140,Rua Francisco Rodrigues de Sales,- lado ímpar,Bela Vista,6952,22
64601145,Rua José Rodrigues dos Santos,,Bela Vista,6952,22
64601150,Rua Jubilino Nicolau de Sousa,- lado ímpar,Bela Vista,6952,22
64601155,Rua Projetada 201,,Bela Vista,6952,22
64601160,Rua Elda Barbosa,,Bela Vista,6952,22
64601220,Rua Jubilino Nicolau de Sousa,- lado par,Aerolândia,6952,22
64601223,Rua Elda Barbosa,,Aerolândia,6952,22
64601226,Rua da Chesf,,Aerolândia,6952,22
64601229,Rua Otacílio Antonio de Moura,,Aerolândia,6952,22
64601182,Rua Maria Portela Costa,,Aerolândia,6952,22
64601185,Rua Professora Benvinda Nunes Santos,,Aerolândia,6952,22
64601188,Rua Dina Nobre Guimarães,,Aerolândia,6952,22
64601191,Rua Francisco Rodrigues de Sales,- lado par,Aerolândia,6952,22
64601194,Rua José Rodrigues dos Santos,- lado par,Aerolândia,6952,22
64601197,Avenida Aerolândia,,Aerolândia,6952,22
64601200,Avenida Diametral,,Aerolândia,6952,22
64601203,Rua Projetada 28,,Aerolândia,6952,22
64601206,Rua Perimetral,- lado ímpar,Aerolândia,6952,22
64601210,Rua Perimetral,- lado par,São José,6952,22
64601213,Rua Boa Vista,,São José,6952,22
64601216,Rua Bela Vista,,São José,6952,22
64601219,Rua São Vicente,,São José,6952,22
64601222,Rua Santo Inácio,,São José,6952,22
64601225,Avenida Deputado Raimundo de Sá Urtiga,- lado ímpar,São José,6952,22
64601228,Avenida Deputado Raimundo de Sá Urtiga,- lado par,São José,6952,22
64601231,Travessa São João,,São José,6952,22
64601234,Rua José Antonio Veloso,,São José,6952,22
64601237,Rua Coronel Luis Nunes,,São José,6952,22
64601240,Rua Petrônio Portela,,São José,6952,22
64601243,Rua Dom Expedito Lopes,,São José,6952,22
64601246,Rua Dom Severino,- lado par,São José,6952,22
64601252,Rua Jerusalém,,São José,6952,22
64601255,Rua Socorro Veloso,,São José,6952,22
64601258,Rua Santa Helena,,São José,6952,22
64601261,Rua Vereador Francisco Antonio da Luz,,São José,6952,22
64601264,Rua Raimundo Paulino da Silva,,São José,6952,22
64601267,Rua Jubilino Nicolau de Sousa,,São José,6952,22
64601270,Rua Nilo Araújo,,São José,6952,22
64601273,Rua Eliseu Nunes,,São José,6952,22
64601276,Rua Cassimiro Martins,,São José,6952,22
64601279,Travessa São Francisco de Assis,,São José,6952,22
64601282,Rua João de Deus Filho,,São José,6952,22
64601285,Rua Deolino Rocha,,São José,6952,22
64601288,Rua Moura Barbosa,,São José,6952,22
